Kor MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
FILE CREATED:,03/04/2024 07:28,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,1562.5,10.191,2157.6,92.3,96.2,8.9,14.492,1.3,2122.7,1380,16.854,10.193,2.88,0.2
,,,STANDARD DEVIATION:,6214,0.092,9041.3,0.9,1,0.54,0.197,5.81,8883.8,5774,2.97,0.092,0.08,0.6
,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,23F104486,23F107259,23F104486,23F100464,23F100464,23F100464,23F107259,23F104486,23F104486,23F104486,23F104486,23F107259,23H104089,23H104089
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % CB,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TDS mg/L,Temp °C,Vertical Position m,Battery V,Cable Pwr V
02/04/2024,16:39:43,0,<site>,574.4,10.144,755.4,91.2,95.1,9.57,14.423,0.37,743,483,13.118,10.145,2.94,0
02/04/2024,16:40:13,0,<site>,495.7,10.142,650.8,91.2,95.1,9.55,14.42,0.31,640.1,416,13.185,10.142,2.94,0
02/04/2024,16:40:43,0,<site>,533.2,10.14,698.9,91.1,95,9.53,14.417,0.34,687.5,447,13.247,10.143,2.95,0
02/04/2024,16:41:13,0,<site>,503.5,10.136,659,91.1,94.9,9.51,14.41,0.32,648.2,421,13.306,10.14,2.94,0
02/04/2024,16:41:43,0,<site>,509.6,10.155,665.8,91.1,95,9.5,14.438,0.32,655,426,13.372,10.156,2.95,0
02/04/2024,16:42:13,0,<site>,495.8,10.156,646.8,91.1,94.9,9.49,14.438,0.31,636.4,414,13.433,10.162,2.94,0
02/04/2024,16:42:43,0,<site>,462.2,10.166,602.1,91.1,95,9.48,14.452,0.29,592.4,385,13.492,10.169,2.95,0
02/04/2024,16:43:13,0,<site>,445.9,10.167,580,91.3,95.2,9.49,14.453,0.28,570.6,371,13.555,10.167,2.95,0
02/04/2024,16:43:43,0,<site>,438.4,10.166,569.6,91.7,95.6,9.52,14.452,0.27,560.4,364,13.599,10.166,2.94,0
02/04/2024,16:44:13,0,<site>,432.9,10.166,561.7,91.9,95.8,9.53,14.452,0.27,552.6,359,13.66,10.167,2.95,0
02/04/2024,16:44:43,0,<site>,428.9,10.166,555.4,91.9,95.9,9.52,14.451,0.27,546.5,355,13.732,10.166,2.94,0
02/04/2024,16:45:13,0,<site>,425.6,10.166,550.1,92,95.9,9.5,14.451,0.26,541.3,352,13.811,10.164,2.95,0
02/04/2024,16:45:43,0,<site>,422.9,10.166,545.3,92,95.9,9.49,14.451,0.26,536.7,349,13.899,10.166,2.95,0
02/04/2024,16:46:13,0,<site>,420.4,10.166,540.9,92,95.9,9.47,14.451,0.26,532.3,346,13.99,10.167,2.94,0
02/04/2024,16:46:43,0,<site>,418.3,10.166,536.9,92,95.9,9.45,14.451,0.26,528.5,344,14.083,10.166,2.95,0
02/04/2024,16:47:13,0,<site>,416.6,10.167,533.5,92,95.9,9.43,14.452,0.26,525.2,341,14.174,10.167,2.94,0
02/04/2024,16:47:43,0,<site>,415.1,10.167,530.3,92,95.9,9.41,14.452,0.25,522.1,339,14.269,10.166,2.95,0
02/04/2024,16:48:13,0,<site>,413.9,10.166,527.6,92,95.9,9.39,14.45,0.25,519.5,338,14.362,10.168,2.95,0
02/04/2024,16:48:43,0,<site>,412.9,10.167,525.1,92,95.9,9.37,14.451,0.25,517,336,14.452,10.167,2.94,0
02/04/2024,16:49:13,0,<site>,412,10.166,522.8,92,95.9,9.35,14.45,0.25,514.8,335,14.543,10.165,2.95,0
02/04/2024,16:49:43,0,<site>,411.4,10.167,520.9,91.9,95.9,9.33,14.451,0.25,512.9,333,14.634,10.166,2.94,0
02/04/2024,16:50:13,0,<site>,410.9,10.167,519.3,91.9,95.8,9.32,14.45,0.25,511.4,332,14.712,10.167,2.95,0
02/04/2024,16:50:43,0,<site>,410.5,10.167,517.7,91.9,95.8,9.3,14.45,0.25,509.8,331,14.793,10.167,2.95,0
02/04/2024,16:51:13,0,<site>,410.1,10.167,516.3,91.9,95.8,9.28,14.45,0.25,508.5,331,14.871,10.169,2.94,0
02/04/2024,16:51:43,0,<site>,409.9,10.167,515.1,91.9,95.8,9.27,14.451,0.25,507.3,330,14.944,10.169,2.95,0
02/04/2024,16:52:13,0,<site>,409.7,10.167,513.8,91.9,95.8,9.25,14.451,0.25,506.2,329,15.021,10.169,2.94,0
02/04/2024,16:52:43,0,<site>,409.6,10.167,512.8,91.9,95.8,9.24,14.451,0.25,505.2,328,15.09,10.168,2.94,0
02/04/2024,16:53:13,0,<site>,409.5,10.167,511.9,91.9,95.8,9.22,14.45,0.24,504.3,328,15.159,10.168,2.95,0
02/04/2024,16:53:43,0,<site>,409.5,10.168,511,91.9,95.8,9.21,14.451,0.24,503.5,327,15.224,10.168,2.94,0
02/04/2024,16:54:13,0,<site>,409.5,10.169,510.2,91.9,95.8,9.2,14.452,0.24,502.7,327,15.291,10.168,2.95,0
02/04/2024,16:54:43,0,<site>,409.5,10.169,509.5,91.9,95.8,9.18,14.452,0.24,502,326,15.354,10.169,2.94,0
02/04/2024,16:55:13,0,<site>,409.6,10.169,508.8,91.9,95.8,9.17,14.453,0.24,501.4,326,15.413,10.172,2.94,0
02/04/2024,16:55:43,0,<site>,409.7,10.171,508.1,91.9,95.8,9.16,14.455,0.24,500.8,326,15.477,10.173,2.95,0
02/04/2024,16:56:13,0,<site>,409.8,10.171,507.6,91.9,95.8,9.15,14.455,0.24,500.2,325,15.536,10.174,2.94,0
02/04/2024,16:56:43,0,<site>,409.9,10.172,507,91.9,95.8,9.14,14.456,0.24,499.7,325,15.597,10.17,2.94,0
02/04/2024,16:57:13,0,<site>,410.1,10.17,506.5,91.9,95.8,9.13,14.453,0.24,499.2,324,15.653,10.173,2.94,0
02/04/2024,16:57:43,0,<site>,410.3,10.173,505.9,91.9,95.8,9.11,14.457,0.24,498.7,324,15.717,10.172,2.94,0
02/04/2024,16:58:13,0,<site>,410.5,10.173,505.5,91.9,95.8,9.1,14.457,0.24,498.3,324,15.774,10.173,2.94,0
02/04/2024,16:58:43,0,<site>,410.7,10.172,505,91.9,95.8,9.09,14.455,0.24,497.9,324,15.832,10.176,2.94,0
02/04/2024,16:59:13,0,<site>,411,10.173,504.6,91.9,95.8,9.08,14.456,0.24,497.5,323,15.889,10.175,2.94,0
02/04/2024,16:59:43,0,<site>,411.2,10.173,504.3,91.9,95.8,9.07,14.457,0.24,497.2,323,15.944,10.18,2.94,0
