% Device,CC2325001
% File name,CC2325001_20240323_171424
% Cast time (UTC),2024-03-23 17:14:24
% Cast time (local),2024-03-23 17:14:24
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,53.8945013
% Start longitude,-9.6381855
% Start altitude,62.307998657226562
% Start GPS horizontal error(Meter),13.093000411987305
% Start GPS vertical error(Meter),14.536999702453613
% Start GPS number of satellites,5
% End latitude,53.8944716
% End longitude,-9.6383652
% End altitude,56.019001007080078
% End GPS horizontal error(Meter),63.044998168945312
% End GPS vertical error(Meter),47.293998718261719
% End GPS number of satellites,5
% Cast duration (Seconds),39.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2023-07-20
% Temperature calibration date,2023-07-19
% Pressure calibration date,2023-06-26
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14904470497020064,8.8003231073753643,34937.085937499993,51681.585744777367,32.876511589304776,1482.852585145054,1025.4875983857207
0.44999999999999996,0.44711592205828415,8.8082323874455426,34949.55115098336,51687.930250919657,32.882063442240096,1482.8937537987395,1025.4920964400544
0.74999999999999989,0.74519015801427868,8.822596239191256,34982.060529718925,51714.037979710389,32.90256508865577,1482.9772917686641,1025.5073038526332
1.05,1.0432563522797393,8.8182235853780035,35025.323317518196,51784.688260003852,32.951700258641957,1483.0263667026052,1025.5478215791934
1.35,1.3413105149264748,8.79645429145108,35052.41458430716,51858.124349414036,33.000149462449606,1483.0099226101247,1025.5904887002555
1.65,1.6393557413715023,8.7918526528340557,35069.372102538618,51890.277314519219,33.02203873785993,1483.0246525992764,1025.6097089831771
1.9500000000000002,1.9373948384154971,8.7923023582647382,35096.823039188064,51930.20390722841,33.050201102822072,1483.0658839032294,1025.6330627842669
2.25,2.2354278989445349,8.7836771381235756,35108.642165583595,51960.954430808313,33.070482217833664,1483.0636752414937,1025.6516453290199
2.55,2.5334559518131772,8.7833126864452424,35126.564679326249,51988.0406716597,33.089442955870325,1483.0905653923421,1025.6679193036798
2.85,2.8314812481890197,8.7776794383955572,35122.705207697247,51990.997889234481,33.090529017383631,1483.0758744175209,1025.6710078375884
3.2337783891327518,3.212730496426377,8.77386404773775,35132.937979378919,52012.020196623322,33.104631477993237,1483.0853295610748,1025.684391980647
