% Device,CC2325001
% File name,CC2325001_20240323_180701
% Cast time (UTC),2024-03-23 18:07:01
% Cast time (local),2024-03-23 18:07:01
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,53.8263295
% Start longitude,-9.6201707
% Start altitude,63.631999969482422
% Start GPS horizontal error(Meter),4.6399998664855957
% Start GPS vertical error(Meter),5.809999942779541
% Start GPS number of satellites,10
% End latitude,53.8263358
% End longitude,-9.6201388
% End altitude,64.143997192382812
% End GPS horizontal error(Meter),8.241999626159668
% End GPS vertical error(Meter),12.52400016784668
% End GPS number of satellites,10
% Cast duration (Seconds),40.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2023-07-20
% Temperature calibration date,2023-07-19
% Pressure calibration date,2023-06-26
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14919495692657997,8.7366985253713061,33613.248155299996,49817.038454461588,31.55344980114161,1480.9887656659466,1024.4614186127208
0.44999999999999996,0.44756662158373728,8.74001736816953,33617.839582345747,49818.942319307986,31.555139370788918,1481.008176459045,1024.4636146684252
0.74999999999999989,0.74593065218805177,8.74731265816593,33736.196113188817,49983.52973303428,31.671708575488445,1481.183652357643,1024.5551385215781
1.05,1.0442651759814683,8.7547171271148638,33879.182444227066,50184.367293974778,31.813850365113819,1481.3909565452195,1024.6666637277194
1.35,1.3425611818639234,8.7652877364956652,34076.886140191331,50461.418256120574,32.010193935918565,1481.6766950678898,1024.8201412596295
1.65,1.640820882817905,8.7688497979141076,34197.173724883127,50634.199757368515,32.132234958396296,1481.8449277281286,1024.916514151015
1.9500000000000002,1.9390641531654302,8.766445773202312,34213.826618137304,50662.463630226135,32.15164792626949,1481.8647436827393,1024.9334485574575
2.25,2.2373011493722617,8.7689033215199,34247.426374759743,50708.526197436346,32.184323435361165,1481.9190032293334,1024.9600271858913
2.55,2.5355293320382337,8.7746231828116361,34294.047080673816,50768.9558741347,32.227612904817811,1481.9984774340762,1024.9944185369088
2.85,2.8337472382010058,8.7813314270101337,34344.473599462588,50833.510919587665,32.273967000389447,1482.085397477611,1025.031057320748
3.15,3.1319571733920415,8.7868062178083868,34371.442646043884,50865.184510880681,32.296972269049952,1482.1390097740357,1025.0496032640667
3.4499999999999997,3.4301610302201371,8.7910670316292325,34403.355391348879,50905.991454999828,32.326236938695381,1482.1957866259768,1025.0732340366494
3.75,3.728359831997504,8.7793544845797431,34403.467023466015,50923.807675441494,32.336907332366486,1482.1701673330156,1025.0847459680772
3.9658185085052349,3.9428750026223258,8.7995088653537223,34498.610683180443,51034.189314128373,32.41765431144065,1482.348076352474,1025.1458688411681
