% Device,CC2325001
% File name,CC2325001_20240323_182848
% Cast time (UTC),2024-03-23 18:28:48
% Cast time (local),2024-03-23 18:28:48
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,53.8838841
% Start longitude,-9.5549115
% Start altitude,65.064002990722656
% Start GPS horizontal error(Meter),3.5369999408721924
% Start GPS vertical error(Meter),6.25
% Start GPS number of satellites,10
% End latitude,53.883911
% End longitude,-9.5549348
% End altitude,64.755996704101562
% End GPS horizontal error(Meter),9.7229995727539062
% End GPS vertical error(Meter),10.560999870300293
% End GPS number of satellites,10
% Cast duration (Seconds),33
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2023-07-20
% Temperature calibration date,2023-07-19
% Pressure calibration date,2023-06-26
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15275385937400224,8.0347343802071016,1239.3704804758147,1875.859612206219,0.93352851802735115,1440.4787498803362,1000.5886785666668
0.44999999999999996,0.45824617988588734,8.1427868674331414,1216.3474279841532,1835.0107865844018,0.91257276468603843,1440.9054196118964,1000.5666091159033
0.74999999999999989,0.76314648152743847,8.30504536119686,7180.0224325055524,10779.181284152932,5.9640079841773765,1447.8901643307604,1004.5233870895175
1.05,1.0669056693442214,8.3543421892101364,12199.620785058252,18287.904938812932,10.539721560241841,1453.7417608774019,1008.0978812824482
1.35,1.3694750261896969,8.44537656895541,18085.315129950704,27037.09299350185,16.113122785435458,1460.9531648875693,1012.4411915912904
1.65,1.6710573524083956,8.5448116252095865,21116.036869411164,31474.370918127392,19.025489381971553,1464.9172864939171,1014.7043087024962
1.9500000000000002,1.9719280557924077,8.5706564805847574,24401.599913829046,36343.644229807447,22.271768322582513,1468.9995284252743,1017.2368165840933
2.25,2.2722844844021273,8.6092333286246845,25636.056560783854,38138.413200502633,23.485434627247617,1470.6402730093369,1018.1810827908022
2.55,2.5724245083970128,8.57052727434541,26266.766230829697,39121.765970745946,24.147210484575805,1471.3076198247459,1018.7044570957366
2.954935796333082,2.9774278275059949,8.6396890863588673,26434.349680302796,39290.419142164588,24.268988699223179,1471.7288461771832,1018.7923636088814
