% Device,CC2325001
% File name,CC2325001_20240217_110442
% Cast time (UTC),2024-02-17 11:04:42
% Cast time (local),2024-02-17 11:04:42
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,53.883866
% Start longitude,-9.5548683
% Start altitude,68.893997192382812
% Start GPS horizontal error(Meter),5.0840001106262207
% Start GPS vertical error(Meter),3.9769999980926514
% Start GPS number of satellites,11
% End latitude,53.8839087
% End longitude,-9.5548225
% End altitude,79.81500244140625
% End GPS horizontal error(Meter),10.675999641418457
% End GPS vertical error(Meter),14.784999847412109
% End GPS number of satellites,11
% Cast duration (Seconds),41.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2023-07-20
% Temperature calibration date,2023-07-19
% Pressure calibration date,2023-06-26
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15234598379790224,8.29921681598392,5363.71618448079,8053.8173226737254,4.3654664733720843,1445.8725703275386,1003.2687543914278
0.44999999999999996,0.45617744684547218,8.4989257753221263,13280.589193609501,19822.410549345135,11.506533773637841,1455.4994036532398,1008.8360109962578
0.74999999999999989,0.75768529526709061,8.622910371107027,26509.947343097996,39422.445960952013,24.357601334522638,1471.7371959176423,1018.8535937977367
1.05,1.0572449348318456,8.64008313225799,30445.759178377852,45252.20561833711,28.356908342971952,1476.7132042354401,1021.9785657635287
1.35,1.3563051447702437,8.6419063126271674,30792.195082062641,45764.64067748902,28.711977939383736,1477.1610017062974,1022.2574008419679
1.65,1.6553044090750908,8.654656023878804,30974.378451606433,46017.969147611184,28.889232404382486,1477.4317799760784,1022.3956050933391
1.9500000000000002,1.9542733910218797,8.6516979115299417,31055.816927028649,46143.016332599553,28.975494711777962,1477.5314469494485,1022.4648831617395
2.25,2.2532272656063936,8.6538117051049976,31098.976424028126,46204.240839843224,29.018152617678471,1477.5967304768954,1022.4993266442443
2.55,2.552175029499649,8.646023605537728,31099.410159686566,46215.580367375092,29.024863136915378,1477.580460144427,1022.5070713604117
2.907702698157383,2.9086202124619502,8.65053074822296,31113.375182952132,46230.140344213127,29.035425583347255,1477.6163140506203,1022.5163303787371
