% Device,CC2325001
% File name,CC2325001_20240217_110806
% Cast time (UTC),2024-02-17 11:08:06
% Cast time (local),2024-02-17 11:08:06
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,53.8838852
% Start longitude,-9.5549579
% Start altitude,69.9000015258789
% Start GPS horizontal error(Meter),3.4619998931884766
% Start GPS vertical error(Meter),3.4679999351501465
% Start GPS number of satellites,11
% End latitude,53.8838521
% End longitude,-9.554899
% End altitude,86.064002990722656
% End GPS horizontal error(Meter),14.182999610900879
% End GPS vertical error(Meter),11.586999893188477
% End GPS number of satellites,11
% Cast duration (Seconds),33.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2023-07-20
% Temperature calibration date,2023-07-19
% Pressure calibration date,2023-06-26
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15220692091768881,8.2868171339738961,6693.23828125,10053.887480906975,5.5345027185398443,1447.2738763375589,1004.18569774698
0.44999999999999996,0.45615094544786439,8.4594179466374477,10957.226632763679,16373.905024646194,9.3573751585060343,1452.6991687084096,1007.1616991932323
0.74999999999999989,0.75775789572161778,8.6453185616687609,27840.762346058476,41373.902129993112,25.689842890317689,1473.4560047284315,1019.8914737102805
1.05,1.0571472427437483,8.65833636616116,30612.228643618466,45474.957987517861,28.513516064426927,1476.9745560042645,1022.0984554167711
1.35,1.3561685143389428,8.6635953026948531,30993.891978805408,46034.732327482969,28.902171092650121,1477.476534275793,1022.4030667447285
1.65,1.6551279653276856,8.6652563120583945,31140.874280317781,46250.760712556323,29.052223305985041,1477.6719745503704,1022.5215782815575
1.9500000000000002,1.954063825168787,8.6680090354696748,31195.577211430118,46328.217951000886,29.106258605256677,1477.7536332077473,1022.564828302572
2.25,2.2529903918156124,8.6741845198738883,31225.691644976632,46364.436273947184,29.132117281850263,1477.8136078685957,1022.5855446418377
2.55,2.5519130264425645,8.6703478077437346,31228.505539301928,46373.898062496082,29.138053633229404,1477.8113267195472,1022.5921183532591
2.9580813102981676,2.9585261243940257,8.6746880806598821,31239.857343600008,46384.776109539889,29.146022366689166,1477.8441730341342,1022.5996007578615
