% Device,CC2325001
% File name,CC2325001_20240217_113312
% Cast time (UTC),2024-02-17 11:33:12
% Cast time (local),2024-02-17 11:33:12
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,53.8263447
% Start longitude,-9.6202047
% Start altitude,69.760002136230469
% Start GPS horizontal error(Meter),3.1940000057220459
% Start GPS vertical error(Meter),3.2820000648498535
% Start GPS number of satellites,11
% End latitude,53.8263916
% End longitude,-9.6201718
% End altitude,70.837997436523438
% End GPS horizontal error(Meter),28.559000015258789
% End GPS vertical error(Meter),28.27400016784668
% End GPS number of satellites,11
% Cast duration (Seconds),28
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2023-07-20
% Temperature calibration date,2023-07-19
% Pressure calibration date,2023-06-26
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14918806947261559,9.01480956403136,33964.6953125,49926.334658089123,31.670399142138749,1482.168912384017,1024.5106860763797
0.44999999999999996,0.4475139634567511,9.0040258572865177,34211.287899754672,50304.761035263917,31.935160301116365,1482.4584604439604,1024.7208220441141
0.74999999999999989,0.7457841678679189,9.00017134241896,34474.143008337458,50697.013643174156,32.210955538404335,1482.7873618869046,1024.9385525494263
1.05,1.0440130768108527,8.9997392204707918,34553.998239178472,50815.093043969537,32.294052870844638,1482.8926221317943,1025.0050039540445
1.35,1.342229642401257,8.9924706305906028,34567.825485175992,50846.297494580489,32.314872620059838,1482.8961347096108,1025.0237880392258
1.65,1.640439411923684,8.9805110382410049,34588.383034475839,50894.442104697526,32.346957271564371,1482.8960693255808,1025.0521126857045
1.9500000000000002,1.9386337630572206,8.9787274926087868,34680.991129059221,51033.387192918271,32.444624022664726,1483.0142262040183,1025.1301806488821
2.25,2.2368084943045665,8.9742073404879754,34744.980876453294,51134.35102140966,32.515104546113051,1483.0888844268404,1025.1874023250218
2.55,2.5349707569908944,8.9667944908003037,34771.024887987907,51183.84794509448,32.548825840010885,1483.1077089540534,1025.2163089656492
2.85,2.8331238366224376,8.9572996069152939,34801.8573246973,51243.558421250345,32.589453094111391,1483.1272910327862,1025.2509438431771
3.15,3.1312694434688182,8.9517006727680926,34815.365679601011,51271.902422734369,32.608505734316864,1483.1348390366911,1025.2680912345188
3.4499999999999997,3.4294117576987211,8.9512236283554945,34820.534720829455,51280.235289882054,32.614185220315711,1483.1449666711426,1025.2739786189143
3.75,3.727553292036017,8.9495354592669418,34817.00732741211,51277.590188510789,32.611930714496388,1483.1408621414598,1025.2738445926586
4.0384161472320557,4.0141814764954944,8.947534037841784,34825.054262037651,51292.465342574927,32.62200969380406,1483.1505467783379,1025.2833586092095
