% Device,CC2325001
% File name,CC2325001_20240217_110625
% Cast time (UTC),2024-02-17 11:06:25
% Cast time (local),2024-02-17 11:06:25
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,53.8838501
% Start longitude,-9.5548888
% Start altitude,64.75
% Start GPS horizontal error(Meter),3.5550000667572021
% Start GPS vertical error(Meter),4.2690000534057617
% Start GPS number of satellites,11
% End latitude,53.8838858
% End longitude,-9.5548353
% End altitude,74.683998107910156
% End GPS horizontal error(Meter),13.98799991607666
% End GPS vertical error(Meter),13.484000205993652
% End GPS number of satellites,11
% Cast duration (Seconds),33.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2023-07-20
% Temperature calibration date,2023-07-19
% Pressure calibration date,2023-06-26
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15204447631940712,8.3445876674343289,8242.9749625311051,12360.289239056219,6.909278637468196,1449.2111868592845,1005.2569443846394
0.44999999999999996,0.45468897195643759,8.5729379961614516,21233.196990858523,31622.488614619033,19.125986738230161,1465.130599232808,1014.773807718789
0.74999999999999989,0.75499594405240922,8.6364714667012841,29219.191084399936,43433.793454414095,27.101631006229884,1475.1538924554111,1020.9961408699805
1.05,1.0542502423334808,8.6340170839782964,30362.999102577432,45137.336742688662,28.276634761477276,1476.5916730431486,1021.9166434059719
1.35,1.3533130898967609,8.6338686519143124,30842.237129482812,45849.969637268281,28.770077222202474,1477.2019537369936,1022.303992929998
1.65,1.6522918950961316,8.6310544894766874,31070.452690809823,46193.09914967417,29.007629369737732,1477.4879971953503,1022.4916004806156
1.9500000000000002,1.9512273022395712,8.6348671564959183,31208.329450557478,46392.824008121876,29.146694399784188,1477.6781397548984,1022.6012231875548
2.25,2.2501436644504551,8.644049730108474,31241.779393422377,46429.873401155579,29.173538685319205,1477.7507088008547,1022.6222824616601
2.55,2.5490551985014,8.62957763671875,31241.367187499996,46449.2410891727,29.184924121206318,1477.7149412070837,1022.6346468483037
2.9887813790871274,2.986242258215507,8.638564851282398,31246.570246873,46444.565017882735,29.182702912812296,1477.7533425233298,1022.6336332048503
