% Device,CC2325001
% File name,CC2325001_20240218_124634
% Cast time (UTC),2024-02-18 12:46:34
% Cast time (local),2024-02-18 12:46:34
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,53.8973265
% Start longitude,-9.7759167
% Start altitude,73.357002258300781
% Start GPS horizontal error(Meter),20.88599967956543
% Start GPS vertical error(Meter),24.231000900268555
% Start GPS number of satellites,4
% End latitude,53.8972956
% End longitude,-9.7758715
% End altitude,81.0770034790039
% End GPS horizontal error(Meter),32.8489990234375
% End GPS vertical error(Meter),36.728000640869141
% End GPS number of satellites,4
% Cast duration (Seconds),39.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2023-07-20
% Temperature calibration date,2023-07-19
% Pressure calibration date,2023-06-26
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14906618865170904,8.9684762954711914,34941.05078125,51431.583915214462,32.725175759628257,1483.291005863794,1025.3431100152382
0.44999999999999996,0.44717651201369246,8.9664742804258459,34949.225232453049,51446.648456819,32.735388832631386,1483.3010480741373,1025.3527826210066
0.74999999999999989,0.74528991254499322,8.95313191688458,34953.882547096735,51473.72359148183,32.752398767009083,1483.2773999797628,1025.3695372287912
1.05,1.0434021452203546,8.9541664123535156,34943.21875,51456.452097269925,32.74021067360318,1483.2711967149562,1025.3612057281305
1.35,1.3415147806070111,8.9600113236202237,34955.268092074024,51465.33633185448,32.747226061226129,1483.3064005904173,1025.3671564694942
1.65,1.6396244771036035,8.9599670020512878,34971.665425571809,51489.54565158944,32.76419484122713,1483.3319929726652,1025.3818122204038
1.9500000000000002,1.9377298638283071,8.9656682265346177,34995.145367021876,51515.467226525827,32.783233221086235,1483.3814190329629,1025.3971940355846
2.1493313458501078,2.1357998607858759,8.9837822515915242,35026.896158771364,51534.723091528445,32.799458850687465,1483.4717161845949,1025.4079812356276
