% Device,CC2325001
% File name,CC2325001_20240402_144206
% Cast time (UTC),2024-04-02 14:42:06
% Cast time (local),2024-04-02 15:42:06
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,53.8105646
% Start longitude,-9.6399412
% Start altitude,53.727001190185547
% Start GPS horizontal error(Meter),6.5079998970031738
% Start GPS vertical error(Meter),8.4010000228881836
% Start GPS number of satellites,9
% End latitude,53.8105752
% End longitude,-9.6399501
% End altitude,52.984001159667969
% End GPS horizontal error(Meter),14.048999786376953
% End GPS vertical error(Meter),17.625999450683594
% End GPS number of satellites,9
% Cast duration (Seconds),49.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2023-07-20
% Temperature calibration date,2023-07-19
% Pressure calibration date,2023-06-26
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14910462477600575,9.640628146480072,35342.74609375,51013.431315825139,32.525541881635256,1485.5177027593672,1025.08029770887
0.44999999999999996,0.44728730875520539,9.58946987890901,35383.785332632346,51148.204144937867,32.613817851491213,1485.4436909160788,1025.1589018642778
0.74999999999999989,0.74545643908081782,9.5664943238346858,35419.040909778676,51233.197931437513,32.670709613499625,1485.4341772055725,1025.2084277481611
1.05,1.043612471476558,9.5486309376943233,35449.082634844155,51303.165527418038,32.717661691954518,1485.4311857639082,1025.2493628836339
1.35,1.341750965177138,9.5217410301547183,35518.018754413926,51442.971435578758,32.812842492912758,1485.4541035879845,1025.3294421904252
1.65,1.6398680982906437,9.51031840148933,35587.732756424048,51561.003208374088,32.894777484542267,1485.5173716669631,1025.3966784504112
1.9500000000000002,1.9379707376180739,9.5122996714161232,35629.25949202077,51618.205438697172,32.935488285902309,1485.579271712671,1025.4295363370695
2.25,2.236062105461615,9.495089308710309,35664.945114099377,51695.684558053414,32.987864118035041,1485.5852984013611,1025.4746144760159
2.55,2.5341386815456186,9.4699013147289346,35706.750848683791,51794.100776009982,33.053951986512892,1485.5789123673928,1025.5317003763378
2.85,2.8322029833447995,9.45430284706916,35722.5665448788,51840.501175483107,33.084503012044877,1485.5641426061507,1025.5594630694654
3.15,3.1302558134852942,9.4492366671816548,35779.505318763615,51930.766513687733,33.147688746618506,1485.6277840186021,1025.6110345027128
3.4499999999999997,3.4282949935631239,9.445585726512487,35827.028260223837,52005.253364944336,33.1998922418275,1485.6831827216756,1025.6537947814479
3.7396258961769835,3.7160198306919403,9.4337828129287313,35831.117039643534,52029.016437587205,33.214925945193741,1485.6631557485223,1025.6687710789774
