% Device,CC2325001
% File name,CC2325001_20240402_133059
% Cast time (UTC),2024-04-02 13:30:59
% Cast time (local),2024-04-02 14:30:59
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,53.8499957
% Start longitude,-9.8654135
% Start altitude,61.174999237060547
% Start GPS horizontal error(Meter),4.4619998931884766
% Start GPS vertical error(Meter),4.7589998245239258
% Start GPS number of satellites,11
% End latitude,53.8499995
% End longitude,-9.8663183
% End altitude,56.756000518798828
% End GPS horizontal error(Meter),16.806999206542969
% End GPS vertical error(Meter),18.569999694824219
% End GPS number of satellites,11
% Cast duration (Seconds),109
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2023-07-20
% Temperature calibration date,2023-07-19
% Pressure calibration date,2023-06-26
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14896837844972719,9.3401908874511719,36177.08203125,52674.549989863452,33.661414368597669,1485.8079150596457,1026.0166742559907
0.44999999999999996,0.44689144253097152,9.3629612286270714,36170.845800311785,52630.57156171192,33.63338195599087,1485.8618814954941,1025.9924358742865
0.74999999999999989,0.74482253528624676,9.3551400286802942,36171.37517642555,52643.323744611473,33.64115404571038,1485.8477000821981,1026.0011423080146
1.05,1.0427525886804858,9.357012594988948,36170.468634584286,52639.135219602649,33.638315936529708,1485.856010401071,1025.9999841819265
1.35,1.340683529233573,9.36065406482682,36167.316461379858,52628.9697412984,33.631490423133137,1485.8659141492367,1025.9954217859279
1.65,1.6386148477278495,9.361854393830102,36169.999105274961,52631.034825305469,33.632998217968947,1485.8770827341077,1025.9977708817717
1.9500000000000002,1.9365436035946839,9.3526065948546417,36177.577481854707,52656.233497101515,33.649406483459011,1485.8682494840016,1026.0134617939009
2.25,2.23446932856069,9.3489605000616631,36178.866719756261,52663.699560415094,33.654036835767045,1485.8655012826366,1026.0190363072427
2.55,2.5323936172153783,9.3380703639988454,36171.045027736982,52669.012329912235,33.656063125542161,1485.8330424628164,1026.0237445092998
2.85,2.8303170583233772,9.3270721879620115,36159.166306847495,52668.584883752439,33.653991073818915,1485.7951598003233,1026.0252638018005
3.15,3.1282380182416594,9.3073378497476682,36155.428575650229,52693.433594288865,33.6685835985509,1485.7456623475378,1026.0412245461268
3.4499999999999997,3.4261555948854059,9.292848400219512,36147.349578907211,52703.918258764163,33.673740580797087,1485.7038057476252,1026.048957543431
3.75,3.7240705208525267,9.2845439302646628,36150.054118707805,52720.628561134748,33.6842408976075,1485.6911534953849,1026.0598726410121
4.05,4.021982020342544,9.275383867449051,36154.472165679472,52741.163024602873,33.697329674721949,1485.6785303490462,1026.0729499652159
4.35,4.3198897021242217,9.2735863936428711,36167.710576918806,52763.241876005217,33.712615498526084,1485.6955940277264,1026.0865606152831
4.6499999999999995,4.6177934245247423,9.26813815371812,36177.4413772469,52785.828653666758,33.72771650031094,1485.6990444082064,1026.1006145722781
4.9499999999999993,4.9156931860514037,9.268005408048241,36192.535574158632,52808.05687870353,33.743358650582763,1485.7226506177162,1026.114236231077
5.2499999999999991,5.2135897540544969,9.2640001717747147,36197.347105707864,52821.251056853784,33.751999279399712,1485.7234786468068,1026.1230045260581
5.55,5.5114842172507608,9.25796468079355,36196.641556413488,52829.527226272789,33.756838988262231,1485.7122027639198,1026.129126305525
5.85,5.80937592246998,9.2511068211313816,36203.825878203628,52850.592635253917,33.77064545380567,1485.7088944343134,1026.1423947813648
6.1499999999999995,6.1072658839058116,9.2471863095143121,36196.859556696996,52846.472159146462,33.766989127010483,1485.6949620195285,1026.1415295649451
6.4499999999999993,6.4051552930318909,9.2446135313648945,36198.688319662113,52853.112631140459,33.771184387026885,1485.6955939493396,1026.1465896875548
6.7499999999999991,6.703043609126583,9.2394544699721077,36194.935638411363,52855.596268559428,33.772035662065704,1485.6826379967438,1026.1494497465469
7.0499999999999989,7.0009300101494736,9.234740496549886,36201.359716937346,52872.256649039962,33.783030415399288,1485.6837439946967,1026.1601734726244
7.35,7.29881419975435,9.2308211024597071,36201.496269524541,52878.509927013154,33.786746719553328,1485.6788450927716,1026.1650753357635
7.6499999999999995,7.5966971924587128,9.22927046981091,36202.825245889253,52882.846682080111,33.789457350314173,1485.6814064715511,1026.1688095627767
7.9499999999999993,7.8945783175824058,9.2275650543895686,36211.107679712222,52897.5806812005,33.799535314065238,1485.6924291737473,1026.1783323891384
8.25,8.1924576946830623,9.22653983900174,36212.005670212151,52900.476999062492,33.801301107488676,1485.6957608824196,1026.1812429654483
8.5499999999999989,8.4903363268378378,9.2235190709671748,36210.319512981332,52902.682856625957,33.802275001495673,1485.6907973880061,1026.183854819348
8.85,8.7882138124983182,9.2213143798850084,36213.312356112205,52910.463861958029,33.807334882699166,1485.6938369499037,1026.1895320966171
9.1499999999999986,9.0860903065367715,9.2192107646125319,36211.331390528387,52910.821993556892,33.807133410037217,1485.6907983606127,1026.1910769114143
9.45,9.3839653330525223,9.2162219219784216,36217.48747876475,52924.43970194857,33.8162235351084,1485.6958989500424,1026.2000332903122
9.75,9.6818384271128153,9.216077002242443,36221.623859505409,52930.708358429765,33.820519209040988,1485.7055628208527,1026.2047816164272
10.049999999999999,9.97970995266189,9.2138253170905848,36225.511895445648,52939.8738078992,33.826555710319688,1485.7096265365381,1026.2112305333221
10.35,10.277580343386759,9.2152504940199531,36227.715869178945,52940.889436876583,33.827354581365569,1485.7207681521632,1026.2129907002293
10.649999999999999,10.575449277444728,9.2156265559407462,36237.25205887061,52954.24299716478,33.836765742855562,1485.7386153680229,1026.2216573549151
10.95,10.873316355899554,9.2107479197732953,36235.8327490128,52959.720193765526,33.839782880746476,1485.7293342365761,1026.2261664224518
11.25,11.171181998129805,9.2100609884100155,36240.631378530627,52967.797091634158,33.845282145032733,1485.7384841509143,1026.2319435209145
11.549999999999999,11.469045840569013,9.2100511346906924,36247.70437583507,52978.14994944293,33.852501997449018,1485.7522292070928,1026.2389578910495
11.85,11.766907608339553,9.2104439742333675,36256.033109110969,52989.714393093374,33.860644390590089,1485.7685836723929,1026.2466292489223
12.149999999999999,12.064767339197715,9.2077140425675452,36259.761336146694,52999.392609260023,33.86697288229724,1485.771250213503,1026.2533836409752
12.45,12.362623315798635,9.2078666198336361,36282.377415850278,53032.213056533968,33.8901922669238,1485.805206886761,1026.2728895342448
12.75,12.66047555126155,9.2098317527773474,36291.2161423,53042.085100803917,33.897370904724959,1485.8261521131765,1026.2795538562273
13.049999999999999,12.958327170156379,9.2151102757677368,36293.054559793432,53036.588611402731,33.894124154103537,1485.846477759839,1026.2775282506668
13.35,13.256178613075305,9.2133507330803361,36294.014941415873,53040.719724542752,33.896656096477408,1485.8480540812861,1026.2811563922705
13.649999999999999,13.554029138676315,9.211528799956243,36294.235399201134,53043.86660330648,33.89847863638321,1485.8485315274425,1026.2842395552
13.95,13.85187898137592,9.21026118556069,36293.756123013387,53045.131585157396,33.899047044139046,1485.8495060096996,1026.2862523013343
14.249999999999998,14.149728082972132,9.2099874658746259,36296.192786062275,53049.117340760058,33.9017007984867,1485.8566853682562,1026.2897365834647
14.549999999999999,14.447576610287298,9.2114156569787831,36297.299836679987,53048.52070521628,33.901354418777863,1485.8664339203115,1026.2905997129519
14.85,14.745424771856861,9.21233064996496,36299.292137301971,53050.013617442848,33.902415968117246,1485.8760246557658,1026.2926469198937
15.149999999999999,15.043272144485297,9.2142515227334911,36304.535072407511,53054.697175364396,33.905898864632107,1485.8922757483063,1026.2964264746584
15.45,15.341118536132136,9.216909689562673,36310.096345872618,53058.702079323724,33.909011050879769,1485.9107779112158,1026.299797146421
15.749999999999998,15.638965184926697,9.220612370190933,36306.827145695672,53048.184458151321,33.901954713214671,1485.9206471200982,1026.2950442004658
16.05,15.936812454949886,9.2199691222073739,36305.626621123316,53047.4274998139,33.901180216825153,1485.9222678964418,1026.2959058151439
16.35,16.234658992071594,9.2191338033495782,36308.785614496242,53053.338262674137,33.905117847654118,1485.9289602782087,1026.300484809042
16.650000000000002,16.532504618749066,9.2188231386776582,36309.460619389873,53054.806227904955,33.905975828645012,1485.9338028198486,1026.3025699700465
16.95,16.830348610173733,9.2214308129756937,36322.598588851994,53069.958978862451,33.917007602718144,1485.9618270912665,1026.3121441276617
17.25,17.128188725927508,9.2231509825526583,36344.531330311904,53099.335226088253,33.938020767253853,1485.9988297950904,1026.3296698157005
17.55,17.426025659666337,9.2272420235332682,36353.444186464127,53106.008601962392,33.943248737189727,1486.0251796837417,1026.3344638034291
17.85,17.723861615740873,9.2295480555541225,36357.341757871574,53108.124154698264,33.944964327961785,1486.0406738958818,1026.3367976705881
18.150000000000002,18.021698588718547,9.2330292202312378,36348.661414689632,53090.045261329207,33.932495397565269,1486.0430911469396,1026.3278452508391
18.45,18.319535315764426,9.2365935844321534,36364.672482657727,53107.9010430425,33.945596308211748,1486.0771555816409,1026.3388824882613
18.75,18.617369596006395,9.2401277135661442,36374.718361463812,53117.089202695839,33.952528376824127,1486.1035458990718,1026.3450984249378
19.05,18.915202271949234,9.2421908887298514,36381.912637236252,53124.3937566078,33.957897916000562,1486.1226251705209,1026.3503293140191
19.35,19.213032855124,9.2397321881036181,36389.419133052696,53139.170208953874,33.967896942905,1486.1307956121987,1026.3599120451052
19.650000000000002,19.510863579691151,9.240959159474075,36376.7301939723,53118.737160006342,33.953410111726846,1486.1224697335272,1026.3497446694569
19.95,19.808694359108848,9.2441108943799719,36391.229540271728,53135.0188248633,33.965330188212015,1486.1535698138223,1026.3599238604161
20.25,20.106526370078615,9.2465071678161621,36369.859375,53100.100393857538,33.94071733961313,1486.1371210636955,1026.3416465402092
20.55,20.404356196319,9.2494488463002611,36413.111234562748,53158.682053501449,33.982694689876013,1486.2042886375818,1026.3753717418501
20.85,20.702179808804516,9.2519489569678477,36426.041573716662,53173.677240206416,33.993602586781272,1486.231755313835,1026.3848636723751
21.150000000000002,21.000001072119925,9.2545058013564088,36436.079563124986,53184.360291781224,34.001451779600735,1486.2556801489998,1026.3919535153659
21.45,21.297819863918697,9.258166664037935,36451.347531152489,53200.96064775237,34.013678868784567,1486.2890162199408,1026.402289063738
21.75,21.595636168806585,9.26001698091228,36460.729428994571,53211.779564073775,34.021518421672589,1486.3103375991736,1026.4094852535898
22.05,21.893451347402333,9.2673443163203739,36468.552286598017,53211.8158179379,34.022516150786856,1486.3433442001078,1026.4104423667038
22.35,22.191264440463875,9.2624718135681015,36478.561885441653,53233.990361133212,34.037417198817081,1486.3486827722361,1026.4242508244524
22.650000000000002,22.489074826785512,9.2568279382293355,36477.157421482014,53240.710855156081,34.041203786043752,1486.337571526137,1026.4294900494713
22.95,22.786883270666223,9.25337592971431,36482.265504017167,53253.532701238553,34.049664255080273,1486.3402207897841,1026.4380304190613
23.25,23.084689214388209,9.2519875240133942,36490.34853738534,53267.490699339236,34.059246692483086,1486.3518089395554,1026.4471143681708
23.55,23.382491024657405,9.2567112694392026,36518.455516754395,53301.16955700433,34.083793565295331,1486.404140644803,1026.4669143740778
23.85,23.680288529979972,9.26503921203047,36538.869102494515,53318.002755510788,34.096901394372537,1486.455653367748,1026.4771810782706
24.150000000000002,23.978080975162577,9.27442905055022,36578.625346702705,53361.392676671727,34.129076009105148,1486.5344141730566,1026.5021886570119
24.45,24.275867844343441,9.2817659378051758,36602.32421875,53384.537256853742,34.146529586898943,1486.5876042244167,1026.5160125897332
24.858855485478671,24.681704910338581,9.2983651188602465,36616.399761391578,53379.2203134147,34.145075454328619,1486.6533122368617,1026.5140342546281
