% Device,CC2325001
% File name,CC2325001_20240506_160609
% Cast time (UTC),2024-05-06 16:06:09
% Cast time (local),2024-05-06 17:06:09
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,53.8838775
% Start longitude,-9.5549178
% Start altitude,53.2400016784668
% Start GPS horizontal error(Meter),8.6879997253417969
% Start GPS vertical error(Meter),11.477000236511231
% Start GPS number of satellites,7
% End latitude,53.88404
% End longitude,-9.5549729
% End altitude,64.621002197265625
% End GPS horizontal error(Meter),16.701000213623047
% End GPS vertical error(Meter),19.277999877929688
% End GPS number of satellites,7
% Cast duration (Seconds),36.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2023-07-20
% Temperature calibration date,2023-07-19
% Pressure calibration date,2023-06-26
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15084133360897997,13.370605264950639,22730.714847711311,29619.958677684092,18.08830930400558,1481.5329852567718,1013.2713975169444
0.44999999999999996,0.45158464867912085,13.242920305686928,31707.608435323378,41455.527169310189,26.165288861975238,1490.5846303104579,1019.5180222550292
0.74999999999999989,0.75120030742101773,13.189002716932553,33657.964946832537,44067.614433813156,27.990738299130943,1492.5560052091898,1020.9384148191081
1.05,1.050487158714529,13.131285420279106,34744.689279382546,45559.29454833499,29.0378318673568,1493.6002837625758,1021.7594637015159
1.35,1.3495828114728188,13.029362214447142,35306.521493932058,46420.081008509929,29.638445454667885,1493.9699346812929,1022.2443899882741
1.65,1.6485409413220962,12.943761278477982,35841.096290940404,47229.234903591081,30.204971325770813,1494.3550869182957,1022.7000925963999
1.9500000000000002,1.9473852966175644,12.913868756462128,36251.817965332055,47808.12293015232,30.613679167025357,1494.7423680970937,1023.0232671665033
2.25,2.2461480855095846,12.881032467365261,36537.430932831077,48226.551063924,30.908475587839014,1494.9852061387169,1023.2589668976809
2.55,2.5448587149075221,12.832901469338509,36648.6675163037,48434.915236418536,31.052453809081666,1494.9979749901115,1023.3809476552643
2.85,2.843537367341034,12.803996348223047,36747.825858168733,48603.09677272525,31.169570207649187,1495.0439045316398,1023.4784687333211
3.15,3.1421949803616385,12.795942102329736,36801.407291591226,48684.336524744,31.226635957966412,1495.0892145881467,1023.525526849759
3.4499999999999997,3.4408459771796363,12.789782462206567,36790.859254877359,48678.315748009096,31.221659693310329,1495.0674377152109,1023.5242049260919
3.6468351612920351,3.6367913121448678,12.778677966255504,36846.875326197005,48766.7611861765,31.283630919512525,1495.1065480081388,1023.5751822916083
