% Device,CC2325001
% File name,CC2325001_20240612_110732
% Cast time (UTC),2024-06-12 11:07:32
% Cast time (local),2024-06-12 12:07:32
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,53.8691946
% Start longitude,-9.6431972
% Start altitude,51.974998474121094
% Start GPS horizontal error(Meter),22.659000396728516
% Start GPS vertical error(Meter),28.71299934387207
% Start GPS number of satellites,10
% End latitude,53.8691831
% End longitude,-9.6431597
% End altitude,62.886001586914062
% End GPS horizontal error(Meter),35.049999237060547
% End GPS vertical error(Meter),35.396999359130859
% End GPS number of satellites,10
% Cast duration (Seconds),59.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2023-07-20
% Temperature calibration date,2023-07-19
% Pressure calibration date,2023-06-26
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14907187151037879,14.375380241668257,41169.3828125,52278.076503415294,33.951980230770673,1503.4611689625647,1025.2996681325681
0.44999999999999996,0.44719718065480296,14.339961481459115,41160.017013337245,52313.24010413167,33.974357462846775,1503.3782398626074,1025.3257816370597
0.74999999999999989,0.74532279578437544,14.289905014316073,41103.522357164285,52307.9940536728,33.966158830480907,1503.2121811084187,1025.3313735176528
1.05,1.043436289083139,14.187857482787379,41083.856943192142,52419.115999436239,34.0378191607219,1502.9714491661309,1025.4095572879437
1.35,1.3415397489193364,14.076415130061069,40930.909128216641,52372.907023306914,33.994451526416618,1502.5645195052759,1025.4007830379892
1.65,1.6396475714407448,14.063944285737385,40884.558762066947,52330.300369840385,33.96235331556737,1502.4913360985845,1025.3799343085261
1.9500000000000002,1.9377608956196279,14.055333797779237,40848.94067699615,52296.238061238771,33.936791079226204,1502.4383390594626,1025.3633255879527
2.25,2.2358718676430285,14.013568571933076,40841.586694748323,52342.79789023241,33.966719110930761,1502.3427749326913,1025.3965049690635
2.55,2.5339760508832123,13.981555790456564,40819.477261994376,52357.424471995771,33.974354400277853,1502.2526249091543,1025.4104169054306
2.85,2.8320757228108824,13.948922888011198,40801.616653522738,52378.363287270542,33.986494783246769,1502.1656691269836,1025.427930519563
3.15,3.1301697182434833,13.919541982613978,40793.928558224055,52408.027535945046,34.005234515501748,1502.0969823172572,1025.4498598109387
3.4499999999999997,3.428258668451623,13.901701754450926,40788.374386700583,52424.923007428326,34.01575039963955,1502.0561794769988,1025.4630314250926
3.75,3.7263429922970017,13.881952796370717,40788.610908867027,52451.85487786802,34.0333610820852,1502.0174727735528,1025.4820802075058
4.05,4.0244226736359368,13.863588042202098,40782.549035066542,52468.84177392556,34.043886525000005,1501.974923369314,1025.4953637196315
4.35,4.322499542067086,13.850665665137438,40773.7645055233,52474.988275569689,34.0470469960041,1501.9414452144445,1025.5018244430596
4.6499999999999995,4.6205744038710606,13.8394522841133,40768.868878457215,52483.83599777631,34.052317282224919,1501.9160129944253,1025.5095604945648
4.9499999999999993,4.9186466413872161,13.831760475438358,40772.464207737961,52498.861381171635,34.062381294483657,1501.9077058097314,1025.5202715238218
5.2499999999999991,5.2167166611424465,13.825077644258196,40769.303337787387,52503.827180132794,34.065248359731406,1501.8942228151318,1025.5252104845943
5.55,5.5147855871509242,13.821575968791642,40767.365400710652,52506.067030204045,34.066429454681547,1501.8891396618315,1025.5281872699757
5.85,5.8128525676002871,13.81977599753524,40778.384277141893,52522.693948222433,34.078188327564575,1501.9020560913,1025.5389878400486
6.1499999999999995,6.1109173831289851,13.820116469597828,40783.302374465879,52528.567767700457,34.082351780356724,1501.9130255170146,1025.543474202605
6.4499999999999993,6.4089792047380767,13.826013240515453,40811.777152205017,52557.259612760587,34.103554130982488,1501.9621788541649,1025.5599798741089
6.7499999999999991,6.707038086295106,13.82935893439913,40819.911622171159,52563.205706196444,34.108044143803362,1501.9833412235576,1025.5640957172659
7.0499999999999989,7.0050950374649315,13.828793159703706,40830.737886087743,52577.912630647559,34.118526314850314,1501.9987856043665,1025.5736537333582
7.35,7.303149899909072,13.827359153135561,40834.451319317071,52584.636465057432,34.123144773697661,1502.0044982200454,1025.578859338098
7.6499999999999995,7.601203491688981,13.822276109902145,40831.8640509102,52588.189233571858,34.125132579409915,1501.9952048957059,1025.582787796367
7.9499999999999993,7.8992552584002933,13.813915991138639,40832.2672381957,52600.035574248504,34.132830608451428,1501.9819287957332,1025.5918088850917
8.25,8.1973032335970384,13.789767925474342,40824.765967205152,52623.1119062643,34.147219934623052,1501.9249553602306,1025.6092707930238
8.5669521963274153,8.5121890821856727,13.787354630595941,40832.582517730727,52636.46220090695,34.156542452127496,1501.9332825012705,1025.6183911608343
